Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
d88dcfe4-2b26-370d-8a3c-3c7353124dc2,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Omer483 Koepp521,M,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,2774,0
9e3a6ca3-17f2-3c32-af43-ccab468bf785,1faab3d1-2ae5-3110-8e5f-c65b92ca906d,Terri848 Ankunding277,F,GENERAL PRACTICE,29 LEWIS AVE,GREAT BARRINGTON,MA,012301713,42.19093125,-73.3715000043024,305,0
082e7576-43f1-3bfe-965c-0caedac15c98,c64c848c-0315-3115-87fa-80c360bb6a73,Mitchel812 Zieme486,M,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,117,0
849e1405-95c1-3392-95f0-99bfba733b62,76281d34-caff-30e0-8545-bcdf33182109,Jewell855 Schmeler639,M,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,56,0
187e1942-766d-3109-a0f4-7c83db9aef28,4633340c-c833-30a3-ab0e-f5cfa5fda28b,Kimberly627 Trantow673,F,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,014401377,42.586896550000006,-71.98672640006858,24,0
dfd4d16a-3756-38ad-bc7d-d3534b549a7d,7e97f720-f99d-3402-98a4-a144aaa5bd01,Karl184 Hansen121,F,GENERAL PRACTICE,210 JONES RD,FALMOUTH,MA,025402974,41.5614958,-70.6117407224321,26,0
ca83f1f3-2376-3881-983a-5136c4e12bdc,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Natalya468 Haley279,F,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,123,0
e233323b-d36d-3e8c-8fa8-58899c032b68,a36dcb53-a762-38d4-ae84-40f46195a6dd,Basil991 Reilly981,M,GENERAL PRACTICE,260 EASTHAMPTON ROAD,HOLYOKE,MA,010401213,42.226424,-72.646798,2,0
9b2c40b7-fa72-340c-ab24-f1388aa6dc87,811cc811-0061-341c-a719-9ba7ef8dc699,Tandy422 Sporer811,F,GENERAL PRACTICE,245 VINEYARD HAVEN-EDGARTOWN ROAD,EDGARTOWN,MA,025396941,41.395500350000006,-70.5300948008162,58,0
691d81ea-672b-3397-b85a-bbc219e8c318,7489f6e0-fee6-3fff-90b6-444868eb907c,Kasey569 Rau926,M,GENERAL PRACTICE,1 KIDDIE DRIVE  SUITE 106,AVON,MA,023221182,42.130150349999994,-71.05720685110387,23,0
1a805c26-f2d5-3213-86df-2f009757189b,084b19be-a78e-3626-b156-a50134fa7fe2,James276 Smitham825,M,GENERAL PRACTICE,10 RESEARCH PL STE 202,NORTH CHELMSFORD,MA,018632439,42.6389798,-71.3828403,191,0
62d61068-5c27-3d35-b4d7-1ad5837e53cb,06f1d816-dd54-3409-bd94-8dc2745f807c,Josefina523 Esparza426,F,GENERAL PRACTICE,12 KENT WAY  SUITE 210,BYFIELD,MA,019221221,42.75468625,-70.9451078257969,5,0
b8d8feff-6468-3331-af5c-31fa9cfb2a3d,acffdfa8-1383-3929-8c99-e73969491439,Iva908 O'Keefe54,F,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,153,0
f7e6217f-9278-320e-8119-b76ed19a67a6,e6c2cb55-ff8b-34be-bf04-bcc49ea71557,Lawerence6 Welch179,M,GENERAL PRACTICE,217 LINCOLN ST,WINTHROP,MA,021523034,42.37949545,-70.98409828217132,9,0
c36cc92c-4bcd-3803-a4e3-34e7febd2d6c,545dcda5-7471-374e-9251-b4b685197d3c,Lezlie553 Koss676,F,GENERAL PRACTICE,175 CONNORS STREET,GARDNER,MA,014402637,42.5730593,-71.99713285,145,0
65d9c867-dcb0-377e-998f-38931815200a,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,1871,0
65ea7037-9eb6-3dfd-8d78-d1300dc60c32,fe30f2b4-9bc8-346e-afba-4455d1766545,Wilson960 Turner526,M,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,87,0
11b62317-ee79-30f5-a798-f3dcbc73756b,6cf8a214-8d57-3267-85e5-7719e15cd63e,Cindie288 Zulauf375,F,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,1961,0
36164435-2433-37ae-b858-ad75bcc8e9f5,13161e5b-02d2-3d19-8b48-26ef0becfc83,Erasmo545 Crooks415,M,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,103,0
798ce95f-dc63-324b-820f-4b82a4f0fde0,4bc0cc09-77e5-37f5-844d-64a6637cae54,Carlena776 Feil794,F,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,144,0
5bd7c0a0-d3a2-34e9-a647-786a8e13f656,b4e81d20-a3d6-39db-8b04-bcc4ab5de7b2,Carri827 Flatley871,F,GENERAL PRACTICE,354 WAVERLY ST,FRAMINGHAM,MA,017027079,42.276938650000005,-71.41386787587439,118,0
e5e96aba-4e60-33e4-ab83-363debfa8f60,1c1f5e47-531c-368e-bbaa-f3e5cd8638a7,Jan231 Gusikowski974,F,GENERAL PRACTICE,290 CENTRE ST STE 203,NEWTON,MA,024581641,42.35826483333334,-71.18497150833333,16,0
6a07ac63-ce66-3543-9f45-5067571df8a9,0fedae9f-701f-3317-9b2f-69aea2202cdc,Sharron285 Batz141,F,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,1834,0
8d833f07-b5ce-3096-a533-188108a195fb,9043e647-568d-3e87-9fc0-756a416392d3,Deandre599 Hartmann983,M,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,111,0
4c12420e-92f4-33d0-8344-b8f6f675d7be,c7b63332-fdc7-3ab3-936b-284b931a9f6a,Bertha558 Nolan344,F,GENERAL PRACTICE,55 COOPER STREET,AGAWAM,MA,010012149,42.080218599999995,-72.61816103207964,9,0
300df92f-0b29-3a5e-a2f2-42acaa506302,0cc04ba5-137a-3ef8-acda-e79b25960b2a,Bernardo699 Homenick806,M,GENERAL PRACTICE,25 ADAMS ROAD,WILLIAMSTOWN,MA,012672928,42.7009605,-73.18515951851253,54,0
1ceea5e9-9cef-307e-a380-38bb86d23408,ccb716b1-277f-3eff-999f-3ac0df45713a,Mahalia897 Boehm581,F,GENERAL PRACTICE,25 LAFAYETTE ST,MARBLEHEAD,MA,019451939,42.4938348,-70.87382362834484,3,0
f5c571b1-4522-3d11-98aa-300d89726e92,733fc7d0-7cf3-3995-82ef-a9883b807273,Daryl568 Yundt842,M,GENERAL PRACTICE,175 FRANKLIN STREET,NORTH ADAMS,MA,012472712,42.70707,-73.10094536747326,61,0
da608238-f013-3908-ae82-e7169593cae8,c08918f3-0fa8-30b1-9420-aeb90b64030d,Myrta75 Thompson596,F,GENERAL PRACTICE,484 MAIN ST STE 535,WORCESTER,MA,016081893,42.114750900000004,-72.10673627811096,11,0
502439ee-d042-3e7f-b670-3735d924e4ce,86bbc3aa-e927-3d56-9d77-ab701b4b2926,Tynisha348 Howe413,F,GENERAL PRACTICE,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,5,0
8fe6e3b7-2957-3197-9ede-12dd49329db4,9ab139f5-d278-31b4-b44e-feffdea65613,Shayla126 White193,F,GENERAL PRACTICE,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,8,0
f8ade2af-2bf6-3e2c-acc9-cc901c58e1db,4b7c1695-a178-3e03-8651-51acfd3b8372,Jesusita936 O'Keefe54,F,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,136,0
c3ad4ca8-c013-3dbe-b025-88558e0ebe30,59b83717-c85e-30fe-bdf7-3717c490afb2,Terica746 Wolff180,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,30,0
4a1d56cd-43e2-3e21-a87e-1cdcfdadc8b8,5c2e4b0c-fb84-3f95-bbec-a96c18600bf5,Joaquin141 Schneider199,M,GENERAL PRACTICE,61 COOPER ST,AGAWAM,MA,010012149,42.0804485,-72.61914987322373,9,0
e2e66d92-09d0-318e-8059-cdbfa083d466,a3327df4-d092-350b-b551-e60c82076c9a,King743 Predovic534,M,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,91,0
0c30a4b5-72f8-3570-a353-383c4b8d3591,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Guadalupe206 Hodkiewicz467,M,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,5,0
b8103295-8a1c-3c4a-a168-c71b83f79f19,aade280a-3b90-3e48-9648-91109a964a63,Josef103 Klein929,M,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,2462,0
225961df-93bd-3f2b-858a-6716a32e25b8,6adc9d34-9b73-3285-abb7-56e567f1ba26,Keven605 Wunsch504,M,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,2,0
32ebbae0-0621-3342-ac8a-b1066d406de5,18764c6a-31fe-391c-80ac-6a5b761e06d6,Eleonor544 Doyle959,F,GENERAL PRACTICE,19 OBERY ST,PLYMOUTH,MA,023602129,41.94456995,-70.64966444737888,1,0
8c0b6f44-4972-3619-b6f8-390292892815,df3ffcde-b9eb-3965-acdf-f56a6d1424c4,Magali989 Brakus656,F,GENERAL PRACTICE,1 ARSENAL MARKET PL,WAYLAND,MA,017781840,42.3632063,-71.3606721,4,0
ad97066c-31cc-3892-b41f-06ec5837cd59,981338c4-287c-3621-bc45-8b0b9f1b8922,Denis399 Kohler843,M,GENERAL PRACTICE,640 BOLTON ST,MARLBOROUGH,MA,017523999,42.3658183,-71.55914630258509,190,0
11f0883a-06a8-34cf-8e4d-549058cc0299,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Lesley194 Crooks415,F,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,4,0
aa5d6c53-0a85-3844-998c-3d0ddfbdc898,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Nicholle822 Fisher429,F,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,471,0
bd0fe5dd-4ad4-3dab-89f6-f5057faa3752,1e8b3677-a601-3afa-8a48-a978d873c271,Clementine778 Jakubowski832,F,GENERAL PRACTICE,444 HARRISON AVE,BOSTON,MA,021182404,42.3432437,-71.0644988,76,0
210a88a9-728b-3cd4-9495-c85fcb100e2e,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Leif534 Dare640,M,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,25,0
34f71311-114d-31d3-880a-e7e94265999a,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Jack927 Rippin620,M,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,19,0
faa85943-f6a3-3fd5-9c64-35f989a006d2,ecadbc11-930c-3903-b706-f8ef4bc9089e,Erwin847 Baumbach677,M,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,37,0
35178269-faaa-3e43-86d2-b5687299d7ee,0f9d1260-db33-3483-b2b6-5483cfcb739c,Lizette501 Lebsack687,F,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,17,0
fb562141-30d1-3ceb-a827-eb1f4c487962,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Waylon572 Lakin515,M,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,200,0
00e7dd92-8c0b-37ea-86f5-cfd09ad45980,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Gil594 Ondricka197,M,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,36,0
48f6f3a3-d5bc-3395-a936-7be1cc486c3b,794b1cc2-97be-30a4-83a0-4bf6add43c74,Lillia547 Gutmann970,F,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,113,0
0a6ff0c6-e2a6-3299-95ab-e6d76710c870,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Bennie663 Abbott774,M,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,1334,0
9814113a-3618-39b7-bdaf-4b500bd46dcd,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,1309,0
44f76bdc-28b4-3b7e-8f54-aa84a010f3b9,b0016371-afcb-37a6-8f90-5e3786e7806f,Claudio955 Toy286,M,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,2,0
ad64b411-45a3-3a4d-8890-51b00103bf70,3b021cb6-4745-3d9d-8436-230055f770bd,Eleni953 Franecki195,F,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,2138,0
aa2f19fa-efe5-323c-8079-c2a5b8062a5a,83f59b06-c094-345b-afae-856f22c1ac2c,Justin359 Gutmann970,M,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,82,0
0b34f5dc-deb5-302e-8593-893d37a055d3,aaa7ebaf-b1a0-38c1-ba89-a16712cf431c,Violette536 Halvorson124,F,GENERAL PRACTICE,16 PLEASANT STREET,BRIDGEWATER,MA,023242420,41.98625885,-70.97978204646246,17,0
7e5acd43-a3a9-38a5-bb19-f45e433dfa1b,ab074997-79db-3114-b6ac-5c21cda8ee3a,Maryanne663 Abernathy524,F,GENERAL PRACTICE,111 HEADWATERS DR,HARWICH,MA,026451028,41.705945549999996,-70.08904355,3,0
37628740-8b47-3bd7-a834-bde03dd2f8f2,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,55,0
71590351-2fc7-3b9b-99fb-70f3eb7592e3,36705572-6b8a-337d-9d01-be1087ce4650,Valentine262 Corwin846,M,GENERAL PRACTICE,233 WINTHROP ST,TAUNTON,MA,027804428,41.89112605,-71.11254102062864,37,0
0b0107da-8b26-3c9f-b2f4-5aed6dc41bd3,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Heath320 Leuschke194,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,514,0
d8288037-3833-3af1-9b01-e0b1fe49f96b,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Estella474 O'Hara248,F,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,176,0
16dac982-4106-3b03-abd7-9fc4854ae4bc,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Latrina689 White193,F,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,128,0
eaaf74b4-559c-33a6-b097-566098f03c36,b20a0fe1-53b3-33fc-8acb-bc9a2df64e57,Michaele314 Schoen8,F,GENERAL PRACTICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,37,0
2402c696-3684-3dee-b685-760335210fe9,dd71cac3-c3c5-3cb7-b2dc-083ec4ebb0b7,Zonia753 Heidenreich818,F,GENERAL PRACTICE,300 CONGRESS ST STE 314,QUINCY,MA,021690907,42.2345525,-71.01493330273374,18,0
737d943f-7bee-3325-9a22-6851d6ba1fad,2befa435-3070-3350-a15c-e43ac1e84b24,Dee580 Schuster709,M,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,13,0
0525dbf7-6fc2-36dc-b32b-5215d0e02b1a,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Desmond566 Schaefer657,M,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,796,0
a8cf0d89-ddf4-35a5-9e4b-b18512bc48fa,c92cc255-6778-3307-8092-987d667be4ce,Merle11 Bogisich202,M,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,21,0
d70c16d4-87dc-3696-8785-859658c14aa4,00ffb204-07b4-3c72-a678-fa252e6cf86c,Alex454 Satterfield305,M,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,269,0
200b7406-53df-3c0a-b538-1789ecc6a115,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,383,0
40a3fac7-5f70-3837-bea4-5f49ec6c2f0f,b8421363-9807-3b16-a146-95336eea5cfb,Saundra460 Kuphal363,F,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,1735,0
d3a886bf-7240-3b5e-80ed-54af9f155e52,8424b5ec-ba0a-32e9-94ae-a9d397884093,Ileen763 Casper496,F,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,42,0
9ecb27ac-2c80-37c4-85b5-f27369b981f7,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Pat3 Bradtke547,M,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,11,0
2a6c3e9f-d46f-3e35-ab7b-f52aae580578,7567027f-af4e-3cd6-b1bf-e764ca3a5866,Kandice471 Rodriguez71,F,GENERAL PRACTICE,215 BICENTENNIAL HWY,SPRINGFIELD,MA,011181962,42.095480800000004,-72.50509214731676,1,0
274340b8-0ef8-3d97-be35-d6f8a9ba5855,68ea50ba-275f-3f6c-ad1f-0aefae7144eb,Carletta836 West559,F,GENERAL PRACTICE,25 ARMORY ST,WEST NEWTON,MA,024652110,42.3504314,-71.21988040449209,4,0
e3312ff3-3a60-3924-ac49-bba082f257e2,24460683-f514-37ef-98c1-724b2fc9aa2a,Dale454 Wilderman619,M,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,911,0
407b3d20-d2e7-30ae-b1cc-344a11bdbab0,945104f1-4b95-3eed-bd02-5efa0afbf34d,Randolph418 Keebler762,M,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,3,0
5de5901f-c7dc-3bbd-bd2e-2ffcebf5cb41,3076e02a-deac-3e81-96a9-1d32cbda6fca,Randy380 Kilback373,F,GENERAL PRACTICE,59 EASTWOOD CIRCLE,GARDNER,MA,014403901,42.567006649999996,-71.97817904424542,49,0
8b078815-7299-31ba-910a-82ca31f3a860,e854f053-5621-31fa-afa1-29040b0d7466,Zane918 Ferry570,M,GENERAL PRACTICE,1575 BLUE HILL AVE,BOSTON,MA,021262122,42.2698727,-71.0940406,18,0
e7933482-262a-3563-80ce-68b742109e0a,1563fcb4-76a9-3ea4-863d-e276f38b9b3e,Carrol931 McCullough561,M,GENERAL PRACTICE,700 ESSEX STREET,LAWRENCE,MA,018414396,42.7020708,-71.17231,47,0
3dcdfe6a-7c87-38d0-9245-f9f6b2f48957,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Tana168 Collins926,F,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,55,0
dfac9436-3b3d-3f3c-ad7c-62255f5932dc,136e0049-9edf-355f-9d7c-aabc5c74761d,Leonardo412 Schiller186,M,GENERAL PRACTICE,255 LEBANON AVE,PITTSFIELD,MA,012017828,42.4320582,-73.3065210384207,1,0
9ef6d6d0-69cc-3a06-ab87-95750c5c3dc4,65f0254a-73a3-3b06-bced-54d511445535,Maira380 Carter549,F,GENERAL PRACTICE,720 BOSTON POST ROAD,MARLBOROUGH,MA,017523766,42.355106,-71.47654,24,0
6119c008-169f-3fc1-a657-70e27ef9e23c,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,Dorris197 Rolfson709,F,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,199,0
e2aefa98-5db7-3a76-9d61-354f0b7a087d,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Chanelle850 Schuster709,F,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,1128,0
231e078a-dbaa-3de3-9e52-fcbe442cf7ce,6170552c-4d27-3e64-8068-64a380f1837d,Leo278 Pacocha935,M,GENERAL PRACTICE,76 SUMMER ST,HAVERHILL,MA,018305814,42.7786873,-71.07306505177553,1105,0
1b1ffdf0-dfcb-34d8-90ab-e9dd8a77fd11,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Fritz267 Farrell962,M,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,334,0
8e2e8796-d255-3fc3-baa0-6e8104ca9ca8,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Domenic627 Blick895,M,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,1817,0
64d1d6e4-e5c2-3dd1-9f01-41f35133dcac,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Wilfredo622 Little434,M,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,4,0
c2e3c932-498d-3451-bc41-8f0a2e150471,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Leah288 Sauer652,F,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,54,0
a5ff76c3-be4f-3e7b-b269-a1eca6d0427e,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Afton574 Kulas532,F,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,30,0
38e26225-e0ca-349a-8418-432b0d6dbc11,18df2721-3f76-3f83-94d5-63597cedd298,Gail741 Romaguera67,M,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,131,0
fdadf41d-ea63-3105-a13c-975b0b821a85,46a09a29-4bda-3572-89dd-5def154669ed,Julian715 Kiehn525,M,GENERAL PRACTICE,4901 N MAIN ST,FALL RIVER,MA,027202080,41.758923100000004,-71.11356439219409,1,0
b206af31-9f81-379d-9303-c9ae1b4696aa,b1965e0b-9ef4-3e96-bad6-cb88ea7e7324,Jerrell6 Breitenberg711,M,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,42,0
df46cd13-17c6-3b17-89e0-85e7c4cc52f0,38508743-50d1-3429-8fe2-37e42ddaf20e,Marth98 Mayer370,F,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,581,0
b7edd7d2-42bd-3ec4-88fe-fa0c966d13a1,2f735290-1603-31b5-b561-7c8e0d413170,Jolynn62 Adams676,F,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,452,0
6cdfdd1d-6afc-3921-9e83-440628733a3b,6b2e5b97-70f6-3219-8c99-86de138e6808,Forest317 Rutherford999,M,GENERAL PRACTICE,123 SUMMER ST,WORCESTER,MA,01608,42.26496835,-71.79655403681465,80,0
5421d23c-2662-3d4a-84f0-699e072ce856,e1818b21-4458-3b9c-b2b8-7ed6f57ae078,Tamisha203 Wilderman619,F,GENERAL PRACTICE,2399 BOSTON ROAD,WILBRAHAM,MA,010951185,42.14668485,-72.45048427046072,65,0
38d7db20-8232-335c-91f1-7ee57ef74ae3,970993ce-f590-3150-9733-0e02c569b87f,Anthony633 Wilderman619,F,GENERAL PRACTICE,150 YORK ST,STOUGHTON,MA,020721829,42.144646800000004,-71.09875876961266,1,0
37045432-b5e3-3dc8-8b42-95cbf5763341,328f813e-4de8-3ec2-a113-43f3ddfb0b2a,Eldridge510 Roob72,M,GENERAL PRACTICE,30-40 WESTPARK STREET,BROCKTON,MA,023015241,42.0834335,-71.0183787,376,0
f25a4282-7225-319f-964b-3f71e0784359,8d110f42-6f75-3751-b0c5-b45ab08333a1,Shonna561 Feest103,F,GENERAL PRACTICE,88 WASHINGTON ST,TAUNTON,MA,027802465,41.9062805,-71.09518121351795,396,0
0b1f03b0-fe66-3655-9fae-1ff57e04d48b,200746fc-5d0f-3ec7-a2a9-3d9a219ee139,Arlen68 Rippin620,M,GENERAL PRACTICE,800 CUMMINGS PARK  SUITE 3100,WOBURN,MA,018016355,42.4977745,-71.1237712,14,0
7f46fc70-b0e3-36bf-8b92-4b7f746a5122,d6600c68-8a26-3a88-86e2-99517365c10a,Jerald662 Wolf938,M,GENERAL PRACTICE,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,66,0
22150041-9e98-3a65-85b4-1450aad166f9,954e01a8-3b27-314e-9c77-254f1ac9c917,Danial835 Lehner980,M,GENERAL PRACTICE,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,103,0
6e5cfabe-0d43-3be0-ab09-b93257134048,dd3307db-114c-3f11-be44-a9eef6bb3fc5,Evelin941 Ratke343,F,GENERAL PRACTICE,269 UNION STREET,LYNN,MA,019011201,42.4652772,-70.94362420273097,195,0
4cd72f1d-8363-3847-b5f5-592f10b95d65,36d96ba1-1b43-3fda-b4b0-84205d5b3a16,Nickie321 O'Conner199,F,GENERAL PRACTICE,10 BELLAMY ST,BRIGHTON,MA,021351502,42.354847649999996,-71.16853348093532,4,0
f168a038-f889-3a01-b7c0-12273fbfc7af,1d87bbfa-19aa-3128-adca-420ff8d5a12a,Junior695 Pacocha935,M,GENERAL PRACTICE,771 CHURCH ST,NORTH ADAMS,MA,012474109,42.680927100000005,-73.09950699822534,108,0
9e9630b1-35fe-3b90-ac14-90f17c1911d5,f2068cee-c75c-321d-9b2c-c33535db89c9,Octavio643 Prosacco716,M,GENERAL PRACTICE,32 BOSSI AVE,RANDOLPH,MA,023682002,42.20017865,-71.0582074,218,0
e7ad3e72-6156-3146-9e30-9f002e9c7b79,66505876-04a4-3f6e-9aa8-7232ee43ab76,Mohammad578 Rodriguez71,M,GENERAL PRACTICE,548 ELM STREET,NORTHAMPTON,MA,010602832,42.327755,-72.657308,3,0
c8237fd8-f59a-3354-a742-62a2ec1d100f,9285ca02-6788-3ae1-b1b7-3b313abbfea1,Everett935 Dach178,M,GENERAL PRACTICE,59 COOLIDGE HILL RD,WATERTOWN,MA,024722816,42.36721805,-71.1528107445055,1,0
