Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
1dfde43e-28db-c85a-7861-33c433d21de7,2017-12-28,,999-28-7378,,,,Louie190,Darrin898,Grant908,,,,white,nonhispanic,M,Yekaterinburg  Sverdlovsk Oblast  RU,466 Lemke Alley Unit 75,Dudley,Massachusetts,Worcester County,,00000,42.0078730853423,-71.89659152709983,19845.74,2409.81,337313
32be5666-01b5-5aa9-f305-66f47f6b8022,1916-09-15,2008-05-06,999-96-1969,S99942043,X51255446X,Mrs.,Amiee221,Melany872,Bahringer146,PhD,Goodwin327,M,white,nonhispanic,F,Harwich  Massachusetts  US,439 Dietrich Rapid Unit 22,Melrose,Massachusetts,Middlesex County,25017,02176,42.472452422616485,-71.03665181731839,308639.40,1368454.93,403902
f779fccc-6e55-dd82-873c-95cbf993ae80,1992-04-14,,999-57-1316,S99966715,X57460898X,Mr.,Marcellus830,Gregg522,Heaney114,,,M,white,nonhispanic,M,Hingham  Massachusetts  US,485 Bernier Wall,Boylston,Massachusetts,Worcester County,,00000,42.38183609549057,-71.67455577168617,64075.64,50233.96,52197
273399b2-faf0-a52b-8cb6-5f48fad9e33e,1924-08-10,1985-09-19,999-63-2901,S99987446,X79410272X,Mrs.,Charlott617,Gia583,Streich926,,Dare640,M,white,nonhispanic,F,Marshfield  Massachusetts  US,249 Orn Fort,Braintree,Massachusetts,Norfolk County,25021,02184,42.25188319990605,-71.01601091267199,359924.69,921536.08,142076
aa337406-03e6-0263-a1b5-f8283bc18721,2013-08-14,,999-45-5648,,,,Adán600,Raúl937,Jiménez568,,,,hawaiian,hispanic,M,Roseau  Saint George  DM,1028 Barrows Dale Suite 7,Shrewsbury,Massachusetts,Worcester County,,00000,42.3215972162835,-71.70832674341756,17417.70,15386.14,130831
c90d0c9d-bcb4-9e7d-209e-557ae04ea88a,1980-11-10,,999-99-9122,S99967356,X43088613X,Mr.,Drew592,Marc757,Schultz619,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,930 Sanford Bay,Stoughton,Massachusetts,Norfolk County,,00000,42.151064090540785,-71.08908020544374,175745.32,122527.27,141447
0c2579bd-c14b-bf89-3f14-9bf3e3a6e393,1997-08-13,,999-90-5393,S99965616,X29645105X,Mr.,Gus973,,Abbott774,,,,white,nonhispanic,M,Amherst  Massachusetts  US,1096 Gleason Ranch Suite 12,Pinehurst,Massachusetts,Middlesex County,25017,01866,42.576998071813925,-71.26376895487222,85892.32,849.07,116138
62188630-d2cf-8b23-14ba-91b3d4aa6a8c,1920-01-14,1961-11-12,999-53-5453,S99917580,X63275264X,Mrs.,Makeda237,,Ruecker817,,Robel940,D,white,nonhispanic,F,Chelmsford  Massachusetts  US,957 Rice Byway,Medford,Massachusetts,Middlesex County,25017,02155,42.407148735012676,-71.08113006217758,238838.29,900147.69,131896
318fd573-fd87-f3c3-a988-fcc5d3907c1d,2005-02-05,,999-48-3441,S99968955,X20564915X,Mr.,Ernesto186,Chase54,Hodkiewicz467,,,,white,nonhispanic,M,Billerica  Massachusetts  US,541 Lind Divide,Bedford,Massachusetts,Middlesex County,25017,01730,42.53902667844797,-71.26429268996773,5345.86,89673.53,13236
bf718810-5d41-b164-9b73-cb0bda105aaf,1960-05-10,,999-78-4853,S99986698,X16233317X,Mr.,Ethan766,Chauncey770,Kris249,,,S,white,nonhispanic,M,Bliss Corner  Massachusetts  US,184 Kunze Arcade Unit 67,Medford,Massachusetts,Middlesex County,25017,02145,42.41315065566468,-71.06005952993978,184817.23,128881.23,144757
25c053fa-e308-62bf-00ef-429a81515c63,2008-04-10,,999-98-6933,S99988099,,,Daron260,Lance203,Conn188,,,,white,nonhispanic,M,Lynn  Massachusetts  US,727 Wilkinson Crossroad,Uxbridge,Massachusetts,Worcester County,,00000,42.077602816850764,-71.64845272079708,53540.84,8576.40,680444
70ebd1d2-8d97-1ecf-fdca-2a16fc597a0b,2000-02-28,,999-22-8984,S99977984,X72633488X,Ms.,Tanesha560,Jae222,Kemmer137,,,,white,nonhispanic,F,Easthampton  Massachusetts  US,688 Feil Brook Suite 64,Lynn,Massachusetts,Essex County,25009,01901,42.46086306386462,-70.91984573740771,256042.25,819.90,47961
77062866-4037-5366-376c-71e5979a87e3,1962-02-11,,999-10-6057,S99964383,X60686572X,Mrs.,Yolando662,,Roberts511,,Hodkiewicz467,M,white,nonhispanic,F,North Adams  Massachusetts  US,888 Feil Harbor Apt 87,Wenham,Massachusetts,Essex County,,00000,42.63024695591878,-70.91376059363961,413681.82,1273167.98,962509
6f9b4324-ac10-68c0-b1b5-e278083afe08,2015-09-24,,999-57-1819,,,,Jerry654,Elvis145,Mayert710,,,,white,nonhispanic,M,North Plymouth  Massachusetts  US,387 Hartmann Dam,Paxton,Massachusetts,Worcester County,,00000,42.29224829245832,-71.9740771382578,29698.35,0.00,137829
1f1bca91-91a6-e58e-91b0-c1b5b24cfc83,1992-11-20,,999-45-8463,S99981018,X30712601X,Ms.,Mika226,Otelia900,Schuster709,,,S,white,nonhispanic,F,Boston  Massachusetts  US,767 Hegmann Annex Unit 80,Worcester,Massachusetts,Worcester County,25027,01603,42.21692164535344,-71.85051775707734,10993.87,601061.48,19704
d726614a-d686-0248-0005-c569986d8283,1916-08-19,1995-03-28,999-23-4474,S99942055,X78395119X,Mrs.,Kaylene27,Justine412,Ortiz186,,Stroman228,M,white,nonhispanic,F,Framingham  Massachusetts  US,452 Frami Knoll Suite 60,New Bedford,Massachusetts,Bristol County,25005,02744,41.5890901832348,-70.92816065833027,291881.54,1219086.95,27094
2009e042-330c-53fd-c516-b0a137b00b8f,2003-12-14,,999-96-2413,S99925283,X81643055X,Ms.,Adela471,Violet769,Kris249,,,,black,nonhispanic,F,Chesterfield  Massachusetts  US,613 Mante Underpass,Boston,Massachusetts,Suffolk County,25025,02119,42.385440577146376,-71.034687499777,59962.93,185406.09,65503
f95f5cf1-c0c9-329d-ed90-f91bb6ddb8ae,2009-06-25,,999-33-3881,S99952381,,,Theo630,,Olson653,,,,white,nonhispanic,M,Westhampton  Massachusetts  US,418 Gleichner Mill Suite 60,Boston,Massachusetts,Suffolk County,25025,02108,42.34035583284468,-71.05178007698966,30045.12,0.00,149132
9464696a-2f99-7f95-9066-6672091aae88,1941-01-03,,999-22-8022,S99974094,X70526525X,Mr.,Pete38,,Walsh511,,,M,asian,nonhispanic,M,Yokohama  Kanagawa  JP,859 Raynor Rest,Lowell,Massachusetts,Middlesex County,25017,01852,42.641820667080346,-71.37096334421126,127541.89,278000.09,36268
2177fec1-27c5-f48f-8588-d22576ae693e,2015-03-09,,999-74-2731,,,,Han309,Keri25,VonRueden376,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,388 Bogan Quay,Fall River,Massachusetts,Bristol County,25005,02790,41.70402489701648,-71.13924878069174,1700.00,32878.68,9008
d5e38581-cc57-b6b8-8c5a-df845788ac3d,2000-02-14,,999-11-3286,S99978632,X71178731X,Mr.,Frank378,Stephan15,Schaefer657,,,,white,nonhispanic,M,Freetown  Massachusetts  US,1007 Ledner Frontage road,Groton,Massachusetts,Middlesex County,25017,01450,42.62320811328875,-71.57619725505528,55795.94,268.72,107292
db44a5eb-91c8-b578-6548-5ce648d58030,2006-04-26,,999-40-5960,S99978642,,Ms.,Elaine830,Allie437,Predovic534,,,,white,nonhispanic,F,Boston  Massachusetts  US,801 Turner Drive Apt 6,Walpole,Massachusetts,Norfolk County,25021,02081,42.10848311716743,-71.26467219279061,56160.62,4057.44,969748
badb8710-2ce6-2941-810f-daa7fd103185,1967-02-22,,999-75-1775,S99919233,X9775061X,Mr.,Johnie961,,Frami345,,,M,white,nonhispanic,M,Boston  Massachusetts  US,779 Wisoky Parade Suite 48,Plymouth,Massachusetts,Plymouth County,25023,02360,41.92221041846283,-70.59801980194287,240624.62,681516.01,37541
ff454783-87fd-5f9f-0c3f-54930e043fc1,1953-09-09,,999-92-5658,S99964097,X58619632X,Mrs.,Audrie782,Florene115,Metz686,,Mayer370,M,white,nonhispanic,F,Newton  Massachusetts  US,207 Shanahan Skyway,Boston,Massachusetts,Suffolk County,25025,02128,42.316120876651766,-71.14036497864981,192218.00,95890.07,139912
9d4dc8c5-ef7f-2d19-1957-8a7b94656f76,1963-01-11,,999-95-8538,S99984818,X65168089X,Mrs.,Beata187,Merry217,Wyman904,,Schulist381,M,white,nonhispanic,F,Worcester  Massachusetts  US,760 Heidenreich Camp,Arlington,Massachusetts,Middlesex County,25017,02474,42.4326170946157,-71.19067156355949,414350.60,736975.41,121844
2cbfb347-d815-6ca1-d8cd-76d636391f43,2008-04-25,,999-25-2167,S99948994,,,Dannette613,,Osinski784,,,,white,nonhispanic,F,Rowley  Massachusetts  US,717 Robel Center,Tewksbury,Massachusetts,Middlesex County,,00000,42.566665355672285,-71.23793101224268,29629.56,34897.68,272042
d79d879c-b195-630d-19f4-f5da9fe90fc1,1986-05-12,,999-75-5156,S99951620,X11472515X,Mr.,Malik994,Zack583,Kertzmann286,,,S,white,nonhispanic,M,Boston  Massachusetts  US,718 Watsica Quay Unit 17,Cambridge,Massachusetts,Middlesex County,25017,02139,42.384434323352494,-71.12162586386607,80858.24,21839.87,175396
6b1439e0-3b63-079c-d097-00dc502d471e,1924-08-10,2008-09-30,999-29-4091,S99913377,X39588214X,Mrs.,Kassie598,,Kling921,,Brakus656,M,white,nonhispanic,F,Northampton  Massachusetts  US,564 Stroman Green,Braintree,Massachusetts,Norfolk County,25021,02184,42.224166545401914,-70.98517113124896,298878.88,995773.54,142076
e5076ede-f964-b857-f264-9917509dd5e6,2006-07-29,,999-25-5743,S99962304,,Ms.,Katherin596,,Kshlerin58,,,,black,nonhispanic,F,Brookline  Massachusetts  US,776 Upton Byway,Palmer,Massachusetts,Hampden County,25013,01057,42.14209859623563,-72.31438682583679,47920.53,0.00,93607
46a046f4-2261-a606-73aa-22cf74a8d2da,1920-01-14,2010-12-18,999-56-3628,S99944314,X20958902X,Ms.,Gisela897,Lyla842,Kuhic920,,,S,white,nonhispanic,F,Somerset  Massachusetts  US,124 Gaylord Manor,Medford,Massachusetts,Middlesex County,25017,02145,42.44874984103156,-71.10724143083826,250479.77,1303952.41,131896
48954f91-28a0-f431-73cb-005363776789,2018-06-05,,999-36-6074,,,,Maranda920,Ayana300,Hilpert278,,,,white,nonhispanic,F,Arlington  Massachusetts  US,854 Mraz Hollow,Attleboro,Massachusetts,Bristol County,25005,02703,41.913343955566596,-71.29660458075594,1050.00,24427.65,21080
1b19a202-c8db-5b89-7156-fb3ed8295b9f,1916-09-15,,999-35-6671,S99994596,X31852926X,Ms.,Chery887,Pearlene638,Aufderhar910,JD,,S,white,nonhispanic,F,Cheshire  Massachusetts  US,1046 Gulgowski Track Unit 52,Melrose,Massachusetts,Middlesex County,25017,02176,42.49861260981908,-71.08383307487698,383616.18,1605966.13,403902
ecb76d8f-1358-1175-0905-894c4fb8e5cd,2002-03-10,,999-32-8502,S99950063,X66807606X,Ms.,Britt177,Lynna524,Douglas31,,,,asian,nonhispanic,F,West Bridgewater  Massachusetts  US,215 Zulauf Course,Newton,Massachusetts,Middlesex County,25017,02459,42.37888840309326,-71.19026787823779,78372.66,13601.02,169907
32cd4942-1e77-24d7-fc93-486c388176e3,1963-09-05,,999-89-3730,S99961654,X51362062X,Mrs.,Mora209,Flor713,Nitzsche158,PhD,Wuckert783,W,white,nonhispanic,F,Plainville  Massachusetts  US,302 Gibson Lodge,Cambridge,Massachusetts,Middlesex County,25017,02142,42.417588051902854,-71.13613356282421,1150274.10,319671.53,36481
d7a266a5-6c4b-48e6-0701-8fce46c22636,1970-08-17,2024-04-16,999-53-3309,S99957379,X13853441X,Ms.,Rosario163,Aretha897,Schiller186,,,S,white,nonhispanic,F,Needham  Massachusetts  US,671 Grady Village,Fairhaven,Massachusetts,Bristol County,,00000,41.62647676384982,-70.85768429592063,104404.91,1412120.98,17840
0c03d9e2-37f9-0375-a859-9286c3cf5885,2014-07-23,,999-41-7257,,,,Arron144,,Bergnaum523,,,,asian,nonhispanic,M,Framingham  Massachusetts  US,375 Gleichner Club,Weston,Massachusetts,Middlesex County,,00000,42.402983813351064,-71.30452532360418,2067.09,34719.27,16463
892ce967-1ede-b232-5d1b-9f2bea241adc,1976-07-14,,999-34-9645,S99990245,X75191764X,Mr.,Sidney996,Johnny786,Berge125,,,D,white,nonhispanic,M,Templeton  Massachusetts  US,892 Rempel Rapid,Brockton,Massachusetts,Plymouth County,25023,02302,42.043940591055915,-70.98840382575922,181056.90,0.00,37057
5d04a811-9086-c868-c281-67618a7d8773,1987-12-12,,999-79-1277,S99970399,X23182679X,Mrs.,Shanel903,Ching589,Reichert620,,Collier206,M,hawaiian,nonhispanic,F,New Bedford  Massachusetts  US,164 Turner Fort Unit 85,Boston,Massachusetts,Suffolk County,25025,02126,42.31352012556205,-71.08552449707615,608602.90,1253847.75,44703
5dfcc9c4-6be2-d3a9-25b1-7aff76bf2ccd,1980-02-18,1985-10-01,999-26-6445,,,,Nolan344,Noe500,Considine820,,,,white,nonhispanic,M,Northbridge  Massachusetts  US,625 Jacobi Promenade,Boston,Massachusetts,Suffolk County,25025,02131,42.356895644830345,-71.12306048404002,29126.59,14352.11,114051
2cc3523e-848e-034f-12dc-74490d550fd1,1975-06-06,,999-87-7600,S99969326,X53111942X,Mrs.,Marleen824,Julietta740,Sawayn19,,Larkin917,M,white,hispanic,F,Norfolk  Massachusetts  US,642 Pouros Rest,Boston,Massachusetts,Suffolk County,25025,02125,42.30068281289933,-71.02336568048166,303289.85,1427596.97,946482
7dc35868-d77a-2a83-2b4a-f7a6bf7e76e6,1970-03-05,,999-40-4857,S99982160,X43708758X,Mr.,Delbert384,Leopoldo762,Wolf938,,,M,black,nonhispanic,M,Plymouth  Massachusetts  US,532 Crooks Vale,Plymouth,Massachusetts,Plymouth County,25023,02360,41.87224490782671,-70.63376736526968,23568.81,289921.16,10580
2720d625-0a6c-1185-3f11-810c3d7abdd4,1968-02-05,,999-16-4167,S99934375,X52913922X,Mrs.,Ilona639,Misti388,Nitzsche158,,Mohr916,M,white,nonhispanic,F,Worcester  Massachusetts  US,958 Goodwin Union Suite 14,Mansfield Center,Massachusetts,Bristol County,,00000,42.05576645561407,-71.17755817738961,290848.23,560924.71,133146
0371ea43-ce93-7998-3295-561e82f94f42,1989-05-13,,999-86-7127,S99943304,X61419454X,Mrs.,Catina822,,MacGyver246,,Cummerata161,M,hawaiian,nonhispanic,F,Lowell  Massachusetts  US,767 Haag Meadow Unit 68,Dudley,Massachusetts,Worcester County,,00000,42.03651174789039,-71.90138179528964,242692.11,127901.81,47292
4732a6b8-87d3-b889-45bc-7c21fc59d964,1968-04-01,2024-01-08,999-97-6057,S99915869,X81820216X,Mr.,Kennith515,Kenton313,Ebert178,,,M,white,nonhispanic,M,Malden  Massachusetts  US,418 Botsford Mission,Barnstable,Massachusetts,Barnstable County,25001,02672,41.65904912667175,-70.31659288843997,136763.93,274829.66,49072
e1033fe5-2b85-8fca-6bc9-f0d2075a1979,2017-12-29,,999-91-5328,,,,Horace32,Marshall526,Spencer878,,,,white,nonhispanic,M,Hingham  Massachusetts  US,907 Greenfelder Trafficway,Salisbury,Massachusetts,Essex County,25009,01952,42.848946562892934,-70.8647410316753,10042.79,7056.41,310468
6f92d10b-26d6-1913-6961-6e7b79342b2b,2013-07-14,,999-33-3992,,,,Ling534,Monika509,Kulas532,,,,white,nonhispanic,F,Stoneham  Massachusetts  US,124 Conn Trail Apt 66,Brookline,Massachusetts,Norfolk County,25017,02467,42.36772269384508,-71.07343014800912,53223.22,0.00,61196
a9bb2b2f-dc7b-62ae-76c7-c2212c59447d,1999-02-09,2021-05-21,999-92-3785,S99967396,X31445863X,Ms.,María Teresa440,Laura391,Armenta418,,,,asian,hispanic,F,Caguas  Puerto Rico  PR,736 Hills Wynd Unit 81,Waltham,Massachusetts,Middlesex County,25017,02472,42.3838044253358,-71.29804317744868,123772.62,712856.00,136418
8c77812f-672f-4e46-0437-5f779b32648a,1984-08-22,,999-53-9419,S99920190,X61185312X,Mrs.,Monet875,Delois358,Padberg411,,Greenfelder433,M,white,nonhispanic,F,Agawam  Massachusetts  US,1054 Stokes Crossing,Northampton,Massachusetts,Hampshire County,25015,01053,42.300240542980816,-72.70663686306642,303735.98,1105134.20,137094
90d50d92-e732-275e-1894-14319600c582,1924-08-10,,999-24-1480,S99995790,X85919965X,Mrs.,Willette878,Coleen678,Schamberger479,,Cole117,W,white,nonhispanic,F,Worcester  Massachusetts  US,289 Turcotte Fork Unit 10,Braintree,Massachusetts,Norfolk County,25021,02184,42.16497283714296,-70.98204839776739,358419.64,1326154.18,142076
d05ae802-7e0b-2191-8f61-52557903b656,1980-02-18,,999-77-9411,S99931725,X47698424X,Mr.,Randolph418,Shaun461,Connelly992,,,M,white,nonhispanic,M,Andover  Massachusetts  US,711 Daniel Ramp,Boston,Massachusetts,Suffolk County,25025,02120,42.32994900661994,-71.02398786541161,205438.42,0.00,114051
6b3d035e-c66f-f4c1-588e-c3df4e31c303,1988-10-30,,999-22-9889,S99948158,X9180846X,Mrs.,Manuela585,Lai148,Hermiston71,,Sanford861,M,white,nonhispanic,F,Wenham  Massachusetts  US,428 Moen Trafficway Unit 26,Northampton,Massachusetts,Hampshire County,25015,01060,42.34320353675304,-72.68408353067075,94781.40,672827.50,25805
03347ec8-0be5-3a1f-68e2-2731b7620293,1968-02-12,,999-80-1316,S99963171,X9988511X,Mrs.,Delila667,Josefina523,Bahringer146,,Romaguera67,M,white,nonhispanic,F,Quincy  Massachusetts  US,518 White Annex,Quincy,Massachusetts,Norfolk County,25021,02186,42.240721979151544,-71.01277622570721,320395.77,577167.36,167701
e97dba9a-21df-7b96-aae9-11d84d7e68d8,1970-08-17,2024-01-10,999-71-6040,S99947015,X46129740X,Mrs.,Mira443,Takisha161,Konopelski743,,Williamson769,M,white,nonhispanic,F,Revere  Massachusetts  US,947 Bayer View,Fairhaven,Massachusetts,Bristol County,,00000,41.617835930700636,-70.86279267742982,26919.66,585886.41,17840
65bdc062-2acc-33b4-d534-9bff6f15fe9e,1968-04-01,,999-26-5838,S99961324,X7994821X,Mr.,King743,Randell912,Witting912,,,D,white,nonhispanic,M,Boston  Massachusetts  US,1004 Cassin Harbor Suite 26,Barnstable,Massachusetts,Barnstable County,25001,02668,41.71822127748492,-70.3570886161398,147418.84,80475.10,49072
f63f2e62-9b82-81f3-d698-b22cd5b408b1,2011-09-03,,999-94-5229,,,,Lorenzo669,,Cassin499,,,,white,nonhispanic,M,Raynham Center  Massachusetts  US,371 Cronin Lodge Suite 68,Newton,Massachusetts,Middlesex County,25017,02468,42.37822328452321,-71.21298618414502,17773.26,15158.80,326118
ef16ccb3-8ef9-4a91-8f6c-1775079eca40,1984-11-05,,999-29-2227,S99989774,X13910242X,Mrs.,Lucienne673,Isobel140,Lehner980,,Koepp521,D,white,nonhispanic,F,Ludlow  Massachusetts  US,882 Pfannerstill Ramp,Plymouth,Massachusetts,Plymouth County,25023,02360,41.914571565115395,-70.60035779806418,282812.59,644676.36,35732
0d9d4b89-c4e9-b935-0315-eccf2843ea25,1999-02-09,,999-24-4667,S99922225,X38714850X,Ms.,Virginia437,María842,Guajardo157,,,,asian,hispanic,F,Panama City  Panama  PA,355 Fahey Ferry Suite 2,Waltham,Massachusetts,Middlesex County,25017,02453,42.37470504725071,-71.25159815461598,103961.09,210166.94,136418
3cb3e163-d758-7a80-0503-d03412a0a65b,2023-09-20,,999-53-4144,,,,Petronila724,,Christiansen251,,,,asian,nonhispanic,F,Busan  Busan  KR,821 Mueller Crossing,Franklin,Massachusetts,Norfolk County,25021,02038,42.056011844532996,-71.3802541566836,7248.50,288.49,120549
ac55bbe5-c76b-2f19-c61e-134368e48c35,1974-12-11,,999-66-8206,S99982283,X27276317X,Mr.,Reinaldo138,Ethan766,Kling921,,,M,white,nonhispanic,M,Maynard  Massachusetts  US,809 Fisher Arcade,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.65677909584048,-70.18553787037314,202389.89,17935.98,95705
bb5922e1-5711-2e41-5656-edb0725fef2c,1966-12-27,,999-26-5187,S99949865,X41493187X,Mr.,Stephan15,Elliott563,Dickinson688,,,S,white,nonhispanic,M,Cambridge  Massachusetts  US,399 Stehr Vista,Essex,Massachusetts,Essex County,25009,01929,42.66874551088546,-70.77405216923279,26264.98,414083.04,3825
b5520579-2e24-c196-2f33-7d3469963965,1969-04-24,,999-73-6334,S99987621,X59304710X,Mr.,Sterling124,Carter549,Cruickshank494,,,S,black,nonhispanic,M,Mashpee  Massachusetts  US,702 Raynor Road Unit 53,Boston,Massachusetts,Suffolk County,25025,02136,42.30406867964738,-71.09850428836778,123011.79,41903.73,54131
c33f5336-4650-32c5-6dbe-7f624ad47017,1968-10-27,,999-91-7137,S99958524,X41187327X,Mr.,Len277,Ethan766,Bartoletti50,,,M,white,nonhispanic,M,Foxborough  Massachusetts  US,773 Farrell Grove,Lowell,Massachusetts,Middlesex County,25017,01854,42.67751333636293,-71.35449485507021,52183.73,41332.43,40429
ea81dc04-555b-e75c-1135-788eca7f233d,1983-12-08,,999-25-4667,S99990720,X51071820X,Mrs.,Michell380,Rhiannon677,Hills818,,Luettgen772,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,1098 Grady Overpass,Fall River,Massachusetts,Bristol County,25005,02790,41.689095782516134,-71.13492639605305,352302.50,775004.08,40869
2f0d33ba-699b-949c-d815-61364fcfcb4f,1990-06-05,,999-81-9807,S99979493,X39327021X,Mrs.,Ramonita441,Delinda651,Beatty507,,Leannon79,M,white,nonhispanic,F,New Bedford  Massachusetts  US,123 Torphy Lane,Milford,Massachusetts,Worcester County,25027,01757,42.15607404786896,-71.48184690224477,11486.85,714922.28,4813
25241a04-e57c-8717-0e59-9de02dcb3901,1970-08-17,,999-15-3886,S99928374,X74479358X,Mrs.,Cris921,Jacalyn740,Flatley871,,Heller342,M,white,nonhispanic,F,Weymouth  Massachusetts  US,543 Bergnaum Byway,Fairhaven,Massachusetts,Bristol County,,00000,41.5850012613646,-70.82827790902108,26131.65,1255163.66,17840
af763818-ee4e-6b6f-ce09-153268ea0d0a,1974-06-01,,999-72-3281,S99967876,X63680395X,Mr.,Julio255,Efren426,Halvorson124,,,M,white,nonhispanic,M,Sutton  Massachusetts  US,907 Terry Ramp,Beverly,Massachusetts,Essex County,25009,01915,42.52645680265337,-70.84270717166277,232999.28,23324.51,112892
b221e9dd-3cbb-9ef7-5447-fb59a69d0a38,2008-09-27,,999-39-6291,S99968320,,,Helene803,Kandice471,White193,,,,white,nonhispanic,F,Newton  Massachusetts  US,508 Kuvalis Approach,Springfield,Massachusetts,Hampden County,25013,01103,42.15665456988366,-72.48836161198017,36589.50,22108.15,43223
2a55560f-67df-1b6f-f92a-e66246725e9b,1967-06-08,,999-35-5095,S99940545,X11894901X,Mr.,Lyman173,Stanton715,Cole117,,,D,white,nonhispanic,M,Hamilton  Massachusetts  US,878 Gusikowski Gateway Unit 65,Granville,Massachusetts,Hampden County,,00000,42.07287666874101,-72.94134875966357,135062.82,0.00,93342
83421fb4-5514-e8e6-a995-6ed2a8722249,1974-07-17,,999-27-2096,S99977783,X19873947X,Mr.,Carroll471,Quinn173,Green467,,,D,asian,nonhispanic,M,Boston  Massachusetts  US,880 Christiansen Pathway Unit 64,Adams,Massachusetts,Berkshire County,25003,01220,42.62937332837826,-73.0699035871766,91402.62,647377.78,190060
672254ca-f622-c62f-6265-f834bd211feb,1993-03-11,,999-44-8140,S99925153,X860460X,Mrs.,Elisa944,Rocio28,Gutiérrez115,,Henríquez109,M,black,hispanic,F,Santiago de los Caballeros  Santiago  DO,574 Bechtelar Station Unit 31,Boston,Massachusetts,Suffolk County,25025,02199,42.39837906806387,-71.03201592959682,176638.73,488840.77,128457
881f58b6-c3b2-a699-baf5-274d225e0c30,2006-01-11,,999-56-3730,S99967214,,Mr.,Hunter736,,Walker122,,,,white,nonhispanic,M,Amherst Center  Massachusetts  US,187 Bogisich Pathway,Ayer,Massachusetts,Middlesex County,25027,01434,42.573781182035574,-71.58934983830224,57609.21,1628.43,62184
87d61c1d-4103-41d9-74bd-66797f6bc72b,1939-08-22,2007-02-09,999-62-2981,S99931408,X63754542X,Mr.,Brooks264,Napoleon578,Hirthe744,,,M,white,hispanic,M,Salisbury  Massachusetts  US,851 West Loaf Unit 34,Dartmouth,Massachusetts,Bristol County,,00000,41.56906096731052,-70.91837150626193,271823.15,34235.29,93302
2968a98b-b363-5475-b015-4386acab6b69,1971-05-21,,999-81-2717,S99930607,X4430678X,Mr.,Heriberto162,Alphonso102,Beer512,,,M,white,nonhispanic,M,Clinton  Massachusetts  US,741 Kunze Lock Suite 23,North Lakeville,Massachusetts,Plymouth County,,00000,41.89139591866394,-70.96362117038721,127772.52,22227.65,168179
070c417c-0290-d514-08ef-5021ef77a753,1997-07-19,,999-70-4099,S99960332,X1860492X,Ms.,Lanora971,,Hettinger594,,,,white,nonhispanic,F,Boston  Massachusetts  US,804 Pacocha Stravenue,Springfield,Massachusetts,Hampden County,25013,01109,42.11024073042168,-72.5595095616414,42861.14,221226.56,25265
fa74a375-0306-de1b-59f4-8719e311031b,1974-08-12,,999-54-4262,S99911485,X69764156X,Mrs.,Thelma273,Tandra334,Aufderhar910,,Langosh790,M,white,hispanic,F,Worcester  Massachusetts  US,231 Bogan Union,North Andover,Massachusetts,Essex County,,00000,42.650901265848994,-71.086023743111,835515.92,403996.64,101030
10d9d64b-8559-a8be-1f05-ecdf5d952e00,2008-01-12,,999-81-7288,S99984047,,,Dodie685,Ernestina649,Huels583,,,,white,nonhispanic,F,Boston  Massachusetts  US,509 Bauch Lock Suite 5,Belchertown,Massachusetts,Hampshire County,25015,01007,42.27967848414228,-72.43391858810918,61542.57,57.61,96511
c14a2b71-0c3e-040d-5996-01872110020f,1996-05-15,,999-88-4401,S99954162,X58572646X,Mr.,Corey514,Reggie481,Beatty507,,,M,white,nonhispanic,M,Forestdale  Massachusetts  US,285 Hettinger Gateway Suite 34,Lowell,Massachusetts,Middlesex County,25017,01854,42.665598862322,-71.33416121213975,8661.43,105378.19,22575
7c497c9c-b4bc-8470-8829-05ff51361f57,2015-08-08,,999-76-5307,,,,Stuart913,,Hettinger594,,,,white,nonhispanic,M,Somerville  Massachusetts  US,462 Kiehn Parade,Northampton,Massachusetts,Hampshire County,25015,01063,42.29038365905701,-72.63879763123855,27875.71,0.00,70923
5dfbd08d-fdfc-8f04-73b0-18811654c452,1983-04-27,,999-64-2727,S99928448,X60138542X,Mrs.,Fabiola106,,Ebert178,,Wiza601,M,black,nonhispanic,F,Haverhill  Massachusetts  US,820 Ryan Promenade Unit 40,Boston,Massachusetts,Suffolk County,25025,02128,42.41709547438387,-71.01348575553567,264948.34,495476.10,65497
73914cb9-ad71-c97c-25f1-a1d4f90d0792,1988-11-08,,999-92-6992,S99915282,X55614741X,Mrs.,Desirae249,,O'Connell601,,Rippin620,M,white,nonhispanic,F,Boston  Massachusetts  US,230 Ernser Mill,Springfield,Massachusetts,Hampden County,25013,01020,42.02480610516173,-72.56541929029831,217564.93,342820.92,69401
